sub	ses	modality	run	task	acq	dir	filepath	AcquisitionDate	AcquisitionTime	sbref
08	10	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-08/ses-10/func/sub-08_ses-10_task-retRW_run-01_sbref.nii.gz		13:15:44.985000	
08	10	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-08/ses-10/func/sub-08_ses-10_task-retRW_run-02_sbref.nii.gz		14:19:58.172500	
09	01	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/anat/sub-09_ses-01_run-01_T1w.nii		14:52:18.565000	
09	01	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/anat/sub-09_ses-01_run-01_T1w.nii.gz		14:52:18.565000	
09	01	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retCB_run-01_bold.nii.gz		16:25:7.285000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retCB_run-01_sbref.nii.gz
09	01	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retCB_run-02_bold.nii.gz		16:48:44.902500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retCB_run-02_sbref.nii.gz
09	01	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retFF_run-01_bold.nii.gz		16:18:15.120000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retFF_run-01_sbref.nii.gz
09	01	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retFF_run-02_bold.nii.gz		16:42:36.912500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retFF_run-02_sbref.nii.gz
09	01	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retRW_run-01_bold.nii.gz		16:11:32.265000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retRW_run-01_sbref.nii.gz
09	01	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retRW_run-02_bold.nii.gz		16:36:18.822500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retRW_run-02_sbref.nii.gz
09	01	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retCB_run-01_sbref.nii.gz		16:24:53.285000	
09	01	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retCB_run-02_sbref.nii.gz		16:48:30.902500	
09	01	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retFF_run-01_sbref.nii.gz		16:18:1.120000	
09	01	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retFF_run-02_sbref.nii.gz		16:42:22.912500	
09	01	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retRW_run-01_sbref.nii.gz		16:11:18.265000	
09	01	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-01/func/sub-09_ses-01_task-retRW_run-02_sbref.nii.gz		16:36:4.822500	
09	02	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/anat/sub-09_ses-02_run-01_T1w.nii		11:02:41.892500	
09	02	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/anat/sub-09_ses-02_run-01_T1w.nii.gz		11:02:41.892500	
09	02	T2w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/anat/sub-09_ses-02_run-01_T2w.nii.gz		12:12:11.152500	
09	02	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-01_bold.nii.gz		11:16:45.667500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-01_sbref.nii.gz
09	02	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-02_bold.nii.gz		11:22:48.820000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-02_sbref.nii.gz
09	02	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-03_bold.nii.gz		11:28:45.887500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-03_sbref.nii.gz
09	02	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-04_bold.nii.gz		11:34:52.035000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-04_sbref.nii.gz
09	02	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-05_bold.nii.gz		11:41:6.865000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-05_sbref.nii.gz
09	02	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-06_bold.nii.gz		13:21:26.037500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-06_sbref.nii.gz
09	02	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-07_bold.nii.gz		13:27:44.625000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-07_sbref.nii.gz
09	02	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-08_bold.nii.gz		13:33:39.627500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-08_sbref.nii.gz
09	02	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-09_bold.nii.gz		13:40:59.815000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-09_sbref.nii.gz
09	02	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-10_bold.nii.gz		13:46:57.927500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-10_sbref.nii.gz
09	02	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retCB_run-01_bold.nii.gz		12:05:23.922500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retCB_run-01_sbref.nii.gz
09	02	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retCB_run-02_bold.nii.gz		13:11:53.247500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retCB_run-02_sbref.nii.gz
09	02	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retFF_run-01_bold.nii.gz		11:58:59.867500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retFF_run-01_sbref.nii.gz
09	02	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retFF_run-02_bold.nii.gz		13:05:38.820000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retFF_run-02_sbref.nii.gz
09	02	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retRW_run-01_bold.nii.gz		11:52:28.997500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retRW_run-01_sbref.nii.gz
09	02	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retRW_run-02_bold.nii.gz		12:59:17.887500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retRW_run-02_sbref.nii.gz
09	02	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-01_sbref.nii.gz		11:16:31.667500	
09	02	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-02_sbref.nii.gz		11:22:34.820000	
09	02	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-03_sbref.nii.gz		11:28:31.887500	
09	02	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-04_sbref.nii.gz		11:34:38.035000	
09	02	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-05_sbref.nii.gz		11:40:52.865000	
09	02	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-06_sbref.nii.gz		13:21:12.037500	
09	02	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-07_sbref.nii.gz		13:27:30.625000	
09	02	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-08_sbref.nii.gz		13:33:25.627500	
09	02	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-09_sbref.nii.gz		13:40:45.815000	
09	02	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-fLoc_run-10_sbref.nii.gz		13:46:43.927500	
09	02	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retCB_run-01_sbref.nii.gz		12:05:9.922500	
09	02	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retCB_run-02_sbref.nii.gz		13:11:39.247500	
09	02	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retFF_run-01_sbref.nii.gz		11:58:45.867500	
09	02	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retFF_run-02_sbref.nii.gz		13:05:24.820000	
09	02	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retRW_run-01_sbref.nii.gz		11:52:14.997500	
09	02	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-02/func/sub-09_ses-02_task-retRW_run-02_sbref.nii.gz		12:59:3.887500	
09	03	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/anat/sub-09_ses-03_run-01_T1w.nii		11:10:55.857500	
09	03	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/anat/sub-09_ses-03_run-01_T1w.nii.gz		11:10:55.857500	
09	03	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-01_bold.nii.gz		11:25:29.837500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-01_sbref.nii.gz
09	03	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-02_bold.nii.gz		11:31:42.900000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-02_sbref.nii.gz
09	03	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-03_bold.nii.gz		11:38:7.427500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-03_sbref.nii.gz
09	03	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-04_bold.nii.gz		11:44:43.217500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-04_sbref.nii.gz
09	03	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-05_bold.nii.gz		11:50:37.032500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-05_sbref.nii.gz
09	03	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-06_bold.nii.gz		13:27:9.150000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-06_sbref.nii.gz
09	03	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-07_bold.nii.gz		13:33:1.677500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-07_sbref.nii.gz
09	03	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-08_bold.nii.gz		13:38:57.510000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-08_sbref.nii.gz
09	03	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-09_bold.nii.gz		13:45:7.475000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-09_sbref.nii.gz
09	03	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-10_bold.nii.gz		13:51:5.730000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-10_sbref.nii.gz
09	03	bold	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-11_bold.nii.gz		13:59:2.492500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-11_sbref.nii.gz
09	03	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retCB_run-01_bold.nii.gz		12:14:14.585000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retCB_run-01_sbref.nii.gz
09	03	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retCB_run-02_bold.nii.gz		13:19:8.820000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retCB_run-02_sbref.nii.gz
09	03	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retFF_run-01_bold.nii.gz		12:07:39.145000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retFF_run-01_sbref.nii.gz
09	03	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retFF_run-02_bold.nii.gz		13:12:2.422500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retFF_run-02_sbref.nii.gz
09	03	bold	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retRW_run-01_bold.nii.gz		12:00:57.655000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retRW_run-01_sbref.nii.gz
09	03	bold	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retRW_run-02_bold.nii.gz		13:05:47.225000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retRW_run-02_sbref.nii.gz
09	03	sbref	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-01_sbref.nii.gz		11:25:15.837500	
09	03	sbref	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-02_sbref.nii.gz		11:31:28.900000	
09	03	sbref	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-03_sbref.nii.gz		11:37:53.427500	
09	03	sbref	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-04_sbref.nii.gz		11:44:29.217500	
09	03	sbref	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-05_sbref.nii.gz		11:50:23.032500	
09	03	sbref	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-06_sbref.nii.gz		13:26:55.150000	
09	03	sbref	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-07_sbref.nii.gz		13:32:47.677500	
09	03	sbref	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-08_sbref.nii.gz		13:38:43.510000	
09	03	sbref	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-09_sbref.nii.gz		13:44:53.475000	
09	03	sbref	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-10_sbref.nii.gz		13:50:51.730000	
09	03	sbref	11	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-fLoc_run-11_sbref.nii.gz		13:58:48.492500	
09	03	sbref	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retCB_run-01_sbref.nii.gz		12:14:0.585000	
09	03	sbref	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retCB_run-02_sbref.nii.gz		13:18:54.820000	
09	03	sbref	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retFF_run-01_sbref.nii.gz		12:07:25.145000	
09	03	sbref	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retFF_run-02_sbref.nii.gz		13:11:48.422500	
09	03	sbref	1	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retRW_run-01_sbref.nii.gz		12:00:43.655000	
09	03	sbref	2	retRW			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-03/func/sub-09_ses-03_task-retRW_run-02_sbref.nii.gz		13:05:33.225000	
09	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/anat/sub-09_ses-04_run-01_T1w.nii		11:40:9.192500	
09	04	T1w	1				/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/anat/sub-09_ses-04_run-01_T1w.nii.gz		11:40:9.192500	
09	04	bold	1	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-01_bold.nii.gz		11:52:3.325000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-01_sbref.nii.gz
09	04	bold	2	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-02_bold.nii.gz		11:57:57.580000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-02_sbref.nii.gz
09	04	bold	3	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-03_bold.nii.gz		12:03:48.887500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-03_sbref.nii.gz
09	04	bold	4	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-04_bold.nii.gz		12:09:48.557500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-04_sbref.nii.gz
09	04	bold	5	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-05_bold.nii.gz		12:15:45.430000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-05_sbref.nii.gz
09	04	bold	6	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-06_bold.nii.gz		13:52:1.470000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-06_sbref.nii.gz
09	04	bold	7	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-07_bold.nii.gz		13:57:51.285000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-07_sbref.nii.gz
09	04	bold	8	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-08_bold.nii.gz		14:03:54.847500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-08_sbref.nii.gz
09	04	bold	9	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-09_bold.nii.gz		14:09:47.557500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-09_sbref.nii.gz
09	04	bold	10	fLoc			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-10_bold.nii.gz		14:15:43.242500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-fLoc_run-10_sbref.nii.gz
09	04	bold	1	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retCB_run-01_bold.nii.gz		12:38:13.620000	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retCB_run-01_sbref.nii.gz
09	04	bold	2	retCB			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retCB_run-02_bold.nii.gz		13:42:26.972500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retCB_run-02_sbref.nii.gz
09	04	bold	1	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retFF_run-01_bold.nii.gz		12:32:8.187500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retFF_run-01_sbref.nii.gz
09	04	bold	2	retFF			/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retFF_run-02_bold.nii.gz		13:36:23.987500	/bcbl/home/public/Gari/VOTCLOC/main_exp/BIDS/sub-09/ses-04/func/sub-09_ses-04_task-retFF_run-02_sbref.nii.gz
